lat,lon,Empresa,Compañía,,Comuna,Región,Tipo Documento,Nro. Documento,Fecha Documento
-33.54083333,-70.77583333,TELEFONICA MOVILES CHILE S.A.,Otros,,Maipú,RM,DECRETO NOTIFICADO,138,20/03/2006
-33.48583333,-70.64388889,TELEFONICA MOVILES CHILE S.A.,Otros,,San Miguel,RM,DECRETO NOTIFICADO,138,20/03/2006
-33.50166667,-70.53388889,TELEFONICA MOVILES CHILE S.A.,Otros,,Peñalolén,RM,DECRETO NOTIFICADO,138,20/03/2006
-33.41944444,-70.6075,TELEFONICA MOVILES CHILE S.A.,Otros,,Providencia,RM,DECRETO NOTIFICADO,138,20/03/2006
-33.38447222,-70.58811111,TELEFONICA MOVILES CHILE S.A.,Otros,,Vitacura,RM,DECRETO NOTIFICADO,138,20/03/2006
-33.29611111,-70.73388889,TELEFONICA MOVILES CHILE S.A.,Otros,,Lampa,RM,DECRETO NOTIFICADO,138,20/03/2006
-33.47527778,-70.53916667,TELEFONICA MOVILES CHILE S.A.,Otros,,Peñalolén,RM,DECRETO NOTIFICADO,138,20/03/2006
-33.41166667,-70.71638889,TELEFONICA MOVILES CHILE S.A.,Otros,,Cerro Navia,RM,DECRETO NOTIFICADO,138,20/03/2006
-33.38475,-70.53163889,TELEFONICA MOVILES CHILE S.A.,Otros,,Las Condes,RM,DECRETO NOTIFICADO,138,20/03/2006
-33.47711111,-70.67530556,TELEFONICA MOVILES CHILE S.A.,Otros,,Santiago,RM,DECRETO NOTIFICADO,138,20/03/2006
-33.43722222,-70.64444444,TELEFONICA MOVILES CHILE S.A.,Otros,,Santiago,RM,DECRETO NOTIFICADO,138,20/03/2006
-33.43683333,-70.64508333,TELEFONICA MOVILES CHILE S.A.,Otros,,Santiago,RM,DECRETO NOTIFICADO,138,20/03/2006
-33.44041667,-70.64541667,TELEFONICA MOVILES CHILE S.A.,Otros,,Santiago,RM,DECRETO NOTIFICADO,138,20/03/2006
-33.44027778,-70.64833333,TELEFONICA MOVILES CHILE S.A.,Otros,,Santiago,RM,DECRETO NOTIFICADO,138,20/03/2006
-33.43805556,-70.64888889,TELEFONICA MOVILES CHILE S.A.,Otros,,Santiago,RM,DECRETO NOTIFICADO,138,20/03/2006
-33.43861111,-70.64861111,TELEFONICA MOVILES CHILE S.A.,Otros,,Santiago,RM,DECRETO NOTIFICADO,138,20/03/2006
-33.44138889,-70.65361111,TELEFONICA MOVILES CHILE S.A.,Otros,,Santiago,RM,DECRETO NOTIFICADO,138,20/03/2006
-33.43944444,-70.64694444,TELEFONICA MOVILES CHILE S.A.,Otros,,Santiago,RM,DECRETO NOTIFICADO,138,20/03/2006
-33.43944444,-70.64416667,TELEFONICA MOVILES CHILE S.A.,Otros,,Santiago,RM,DECRETO NOTIFICADO,138,20/03/2006
-33.87666667,-70.88722222,TELEFONICA MOVILES CHILE S.A.,Otros,,Paine,RM,DECRETO NOTIFICADO,138,20/03/2006
-33.42069444,-70.60847222,TELEFONICA MOVILES CHILE S.A.,Otros,,Providencia,RM,DECRETO NOTIFICADO,138,20/03/2006
-33.43611111,-70.64888889,TELEFONICA MOVILES CHILE S.A.,Otros,,Santiago,RM,DECRETO NOTIFICADO,138,20/03/2006
-33.43611111,-70.645,TELEFONICA MOVILES CHILE S.A.,Otros,,Santiago,RM,DECRETO NOTIFICADO,138,20/03/2006
-33.43916667,-70.64944444,TELEFONICA MOVILES CHILE S.A.,Otros,,Santiago,RM,DECRETO NOTIFICADO,138,20/03/2006
-33.43916667,-70.65194444,TELEFONICA MOVILES CHILE S.A.,Otros,,Santiago,RM,DECRETO NOTIFICADO,138,20/03/2006
-33.51880556,-70.59872222,TELEFONICA MOVILES CHILE S.A.,Otros,,La Florida,RM,DECRETO NOTIFICADO,138,20/03/2006
-33.43277778,-70.64944444,TELEFONICA MOVILES CHILE S.A.,Otros,,Santiago,RM,DECRETO NOTIFICADO,138,20/03/2006
-33.60325,-70.89083333,TELEFONICA MOVILES CHILE S.A.,Otros,,Peñaflor,RM,DECRETO NOTIFICADO,138,20/03/2006
-33.43275,-70.6475,TELEFONICA MOVILES CHILE S.A.,Otros,,Recoleta,RM,DECRETO NOTIFICADO,138,20/03/2006
-33.47975,-70.598,TELEFONICA MOVILES CHILE S.A.,Otros,,Macul,RM,DECRETO NOTIFICADO,138,20/03/2006
-33.42408333,-70.69083333,TELEFONICA MOVILES CHILE S.A.,Otros,,Quinta Normal,RM,DECRETO NOTIFICADO,138,20/03/2006
-33.46655556,-70.531,TELEFONICA MOVILES CHILE S.A.,Otros,,Peñalolén,RM,DECRETO NOTIFICADO,138,20/03/2006
-33.50638889,-70.60638889,TELEFONICA MOVILES CHILE S.A.,Otros,,La Florida,RM,DECRETO NOTIFICADO,138,20/03/2006
-33.42811111,-70.54105556,TELEFONICA MOVILES CHILE S.A.,Otros,,Las Condes,RM,DECRETO NOTIFICADO,138,20/03/2006
-33.40555556,-70.56611111,TELEFONICA MOVILES CHILE S.A.,Otros,,Las Condes,RM,DECRETO NOTIFICADO,138,20/03/2006
-33.43986111,-70.65194444,TELEFONICA MOVILES CHILE S.A.,Otros,,Santiago,RM,DECRETO NOTIFICADO,138,20/03/2006
-33.43055556,-70.65111111,TELEFONICA MOVILES CHILE S.A.,Otros,,Santiago,RM,DECRETO NOTIFICADO,138,20/03/2006
-33.33166667,-70.28527778,TELEFONICA MOVILES CHILE S.A.,Otros,,Lo Barnechea,RM,DECRETO NOTIFICADO,138,20/03/2006
-33.42666667,-70.60441667,TELEFONICA MOVILES CHILE S.A.,Otros,,Providencia,RM,DECRETO NOTIFICADO,138,20/03/2006
-33.43527778,-70.64888889,TELEFONICA MOVILES CHILE S.A.,Otros,,Santiago,RM,DECRETO NOTIFICADO,138,20/03/2006
-33.43111111,-70.64861111,TELEFONICA MOVILES CHILE S.A.,Otros,,Santiago,RM,DECRETO NOTIFICADO,138,20/03/2006
-33.34888889,-70.51833333,TELEFONICA MOVILES CHILE S.A.,Otros,,Lo Barnechea,RM,DECRETO NOTIFICADO,138,20/03/2006
-33.43583333,-70.64333333,TELEFONICA MOVILES CHILE S.A.,Otros,,Santiago,RM,DECRETO NOTIFICADO,138,20/03/2006
-33.43222222,-70.64388889,TELEFONICA MOVILES CHILE S.A.,Otros,,Santiago,RM,DECRETO NOTIFICADO,138,20/03/2006
-33.43722222,-70.64583333,TELEFONICA MOVILES CHILE S.A.,Otros,,Santiago,RM,DECRETO NOTIFICADO,138,20/03/2006
-33.41166667,-70.59777778,TELEFONICA MOVILES CHILE S.A.,Otros,,Las Condes,RM,DECRETO NOTIFICADO,138,20/03/2006
-33.42111111,-70.65388889,TELEFONICA MOVILES CHILE S.A.,Otros,,Independencia,RM,DECRETO NOTIFICADO,138,20/03/2006
-33.41194444,-70.58777778,TELEFONICA MOVILES CHILE S.A.,Otros,,Santiago,RM,DECRETO NOTIFICADO,138,20/03/2006
-33.43305556,-70.64222222,TELEFONICA MOVILES CHILE S.A.,Otros,,Santiago,RM,DECRETO NOTIFICADO,138,20/03/2006
-33.51638889,-70.59805556,TELEFONICA MOVILES CHILE S.A.,Otros,,La Florida,RM,DECRETO NOTIFICADO,138,20/03/2006
-33.43897222,-70.66872222,TELEFONICA MOVILES CHILE S.A.,Otros,,Santiago,RM,DECRETO NOTIFICADO,138,20/03/2006
-33.49916667,-70.65194444,TELEFONICA MOVILES CHILE S.A.,Otros,,San Miguel,RM,DECRETO NOTIFICADO,138,20/03/2006
-33.4375,-70.64777778,TELEFONICA MOVILES CHILE S.A.,Otros,,Santiago,RM,DECRETO NOTIFICADO,138,20/03/2006
-33.43305556,-70.63166667,TELEFONICA MOVILES CHILE S.A.,Otros,,Providencia,RM,DECRETO NOTIFICADO,138,20/03/2006
-33.43247222,-70.52697222,TELEFONICA MOVILES CHILE S.A.,Otros,,La Reina,RM,DECRETO NOTIFICADO,138,20/03/2006
-33.4425,-70.65833333,TELEFONICA MOVILES CHILE S.A.,Otros,,Santiago,RM,DECRETO NOTIFICADO,138,20/03/2006
-33.42527778,-70.61777778,TELEFONICA MOVILES CHILE S.A.,Otros,,Providencia,RM,DECRETO NOTIFICADO,138,20/03/2006
-33.45055556,-70.69,TELEFONICA MOVILES CHILE S.A.,Otros,,Estación Central,RM,DECRETO NOTIFICADO,138,20/03/2006
-33.43944444,-70.65555556,TELEFONICA MOVILES CHILE S.A.,Otros,,Santiago,RM,DECRETO NOTIFICADO,138,20/03/2006
-33.43916667,-70.65,TELEFONICA MOVILES CHILE S.A.,Otros,,Santiago,RM,DECRETO NOTIFICADO,138,20/03/2006
-33.43388889,-70.64638889,TELEFONICA MOVILES CHILE S.A.,Otros,,Santiago,RM,DECRETO NOTIFICADO,138,20/03/2006
-33.44458333,-70.64619444,TELEFONICA MOVILES CHILE S.A.,Otros,,Santiago,RM,DECRETO NOTIFICADO,138,20/03/2006
-33.43777778,-70.65138889,TELEFONICA MOVILES CHILE S.A.,Otros,,Santiago,RM,DECRETO NOTIFICADO,138,20/03/2006
-33.43444444,-70.65194444,TELEFONICA MOVILES CHILE S.A.,Otros,,Santiago,RM,DECRETO NOTIFICADO,138,20/03/2006
-33.45138889,-70.59916667,TELEFONICA MOVILES CHILE S.A.,Otros,,Ñuñoa,RM,DECRETO NOTIFICADO,138,20/03/2006
-33.43694444,-70.65444444,TELEFONICA MOVILES CHILE S.A.,Otros,,Santiago,RM,DECRETO NOTIFICADO,138,20/03/2006
-33.35361111,-70.24888889,TELEFONICA MOVILES CHILE S.A.,Otros,,Lo Barnechea,RM,DECRETO NOTIFICADO,138,20/03/2006
-33.42261111,-70.73522222,TELEFONICA MOVILES CHILE S.A.,Otros,,Cerro Navia,RM,DECRETO NOTIFICADO,138,20/03/2006
-33.39055556,-70.55583333,TELEFONICA MOVILES CHILE S.A.,Otros,,Las Condes,RM,DECRETO NOTIFICADO,138,20/03/2006
-33.45111111,-70.63944444,TELEFONICA MOVILES CHILE S.A.,Otros,,Santiago,RM,DECRETO NOTIFICADO,138,20/03/2006
-33.51777778,-70.55361111,TELEFONICA MOVILES CHILE S.A.,Otros,,La Florida,RM,DECRETO NOTIFICADO,138,20/03/2006
-33.55027778,-70.70305556,TELEFONICA MOVILES CHILE S.A.,Otros,,San Bernardo,RM,DECRETO NOTIFICADO,138,20/03/2006
-33.42902778,-70.72269444,TELEFONICA MOVILES CHILE S.A.,Otros,,Cerro Navia,RM,DECRETO NOTIFICADO,138,20/03/2006
-33.44333333,-70.58416667,TELEFONICA MOVILES CHILE S.A.,Otros,,Ñuñoa,RM,DECRETO NOTIFICADO,138,20/03/2006
-33.58305556,-70.59333333,TELEFONICA MOVILES CHILE S.A.,Otros,,Puente Alto,RM,DECRETO NOTIFICADO,138,20/03/2006
-33.45694444,-70.68972222,TELEFONICA MOVILES CHILE S.A.,Otros,,Estación Central,RM,DECRETO NOTIFICADO,138,20/03/2006
-33.73277778,-70.73611111,TELEFONICA MOVILES CHILE S.A.,Otros,,Buin,RM,DECRETO NOTIFICADO,138,20/03/2006
-33.43777778,-70.61527778,TELEFONICA MOVILES CHILE S.A.,Otros,,Providencia,RM,DECRETO NOTIFICADO,138,20/03/2006
-33.44888889,-70.68333333,TELEFONICA MOVILES CHILE S.A.,Otros,,Estación Central,RM,DECRETO NOTIFICADO,138,20/03/2006
-33.89061111,-71.48569444,TELEFONICA MOVILES CHILE S.A.,Otros,,San Pedro,RM,DECRETO NOTIFICADO,138,20/03/2006
-33.37027778,-70.51555556,TELEFONICA MOVILES CHILE S.A.,Otros,,Las Condes,RM,DECRETO NOTIFICADO,138,20/03/2006
-33.38138889,-70.53027778,TELEFONICA MOVILES CHILE S.A.,Otros,,Las Condes,RM,DECRETO NOTIFICADO,138,20/03/2006
-33.66083333,-70.92361111,TELEFONICA MOVILES CHILE S.A.,Otros,,Talagante,RM,DECRETO NOTIFICADO,138,20/03/2006
-33.43777778,-70.65277778,TELEFONICA MOVILES CHILE S.A.,Otros,,Santiago,RM,DECRETO NOTIFICADO,138,20/03/2006
-33.40083333,-70.585,TELEFONICA MOVILES CHILE S.A.,Otros,,Las Condes,RM,DECRETO NOTIFICADO,138,20/03/2006
-33.44194444,-70.67277778,TELEFONICA MOVILES CHILE S.A.,Otros,,Santiago,RM,DECRETO NOTIFICADO,138,20/03/2006
-33.43888889,-70.65,TELEFONICA MOVILES CHILE S.A.,Otros,,Santiago,RM,DECRETO NOTIFICADO,138,20/03/2006
